cand_id,cand_name,spe_id,spe_nam,ele_type,can_office_state,can_office_dis,can_office,cand_pty_aff,exp_amo,exp_date,agg_amo,sup_opp,pur,pay,file_num,amndt_ind,tran_id,image_num,receipt_dat,fec_election_yr,prev_file_num,dissem_dt
"S0GA00559","WARNOCK, RAPHAEL","C00648808","Veterans for Responsible Leadership","O","GA","00","S","DEMOCRATIC PARTY","2165.1","","44207.11","S","Postage (Estimate)","United States Postal Service","1485416","N","500005652","202101049394504305","04-JAN-21","2022","","30-DEC-20"
"S0GA00559","WARNOCK, RAPHAEL","C00648808","Veterans for Responsible Leadership","O","GA","00","S","DEMOCRATIC PARTY","4000","","4400","S","Text Messages (Estimate)","Savvy Communications","1485417","N","500005754","202101049394504306","04-JAN-21","2022","","03-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00648808","Veterans for Responsible Leadership","O","GA","00","S","DEMOCRATIC PARTY","3542.61","","47749.72","S","Ad Buy (Estimate)","Facebook Inc.","1485959","A1","500005814","202101079394562261","07-JAN-21","2022","1485416","30-DEC-20"
"S0GA00559","WARNOCK, RAPHAEL","C00648808","Veterans for Responsible Leadership","O","GA","00","S","DEMOCRATIC PARTY","361.66","","44207.11","S","Mail Production (Estimate)","North Country Printing & Graphics","1485416","N","500005653","202101049394504304","04-JAN-21","2022","","30-DEC-20"
"S0GA00559","WARNOCK, RAPHAEL","C00648808","Veterans for Responsible Leadership","O","GA","00","S","DEMOCRATIC PARTY","400","","47749.72","S","Text Messages (Estimate)","TOSKR, Inc. dba GetThru","1485959","A1","500005752","202101079394562263","07-JAN-21","2022","1485416","01-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00648808","Veterans for Responsible Leadership","O","GA","00","S","DEMOCRATIC PARTY","361.66","","47749.72","S","Mail Production (Estimate)","North Country Printing & Graphics","1485959","A1","500005653","202101079394562262","07-JAN-21","2022","1485416","30-DEC-20"
"P80000722","BIDEN, JOSEPH","C00418897","VoteVets","G","","00","P","DEMOCRATIC PARTY","6876.9","","1045763.28","S","Digital Communications - Estimated Cost","Solidarity Strategies","1502545","A1","500006712","202103029431311906","02-MAR-21","2022","1467753","27-OCT-20"
"P80000722","BIDEN, JOSEPH","C00418897","VoteVets","G","","00","P","DEMOCRATIC PARTY","3196.64","","1055828.39","S","Digital Communications - Estimated Cost","Solidarity Strategies","1502552","A1","500006343","202103029431311952","02-MAR-21","2022","1469427","31-OCT-20"
"P80000722","BIDEN, JOSEPH","C00418897","VoteVets","G","","00","P","DEMOCRATIC PARTY","6868.47","","1055828.39","S","Digital Communications - Estimated Cost","Solidarity Strategies","1502552","A1","500006714","202103029431311951","02-MAR-21","2022","1469427","30-OCT-20"
"S0NC00202","CUNNINGHAM, CAL","C00418897","VoteVets","G","NC","00","S","DEMOCRATIC PARTY","1741.18","","2975308.76","S","Digital Communications - Estimated Cost","Solidarity Strategies","1502552","A1","500006346","202103029431311953","02-MAR-21","2022","1469427","31-OCT-20"
"S0AZ00350","KELLY, MARK","C00418897","VoteVets","G","AZ","00","S","DEMOCRATIC PARTY","2144.5","","4201.56","S","Digital Communications - Estimated Cost","Solidarity Strategies","1502545","A1","500006713","202103029431311906","02-MAR-21","2022","1467753","27-OCT-20"
"S8GA00180","OSSOFF, T.","C00418897","VoteVets","O","GA","00","S","DEMOCRATIC PARTY","7500","","7500","S","Digital Communications - Estimated Cost","Solidarity Strategies","1485375","N","500006569","202101049394503620","04-JAN-21","2022","","03-JAN-21"
"S4MI00355","PETERS, GARY","C00418897","VoteVets","G","MI","00","S","DEMOCRATIC PARTY","436.31","","5168.71","S","Digital Communications","Solidarity Strategies","1502545","A1","500006711","202103029431311905","02-MAR-21","2022","1467753","21-OCT-20"
"S4MI00355","PETERS, GARY","C00418897","VoteVets","G","MI","00","S","DEMOCRATIC PARTY","4732.4","","5168.71","S","Digital Communications - Estimated Cost","Solidarity Strategies","1502545","A1","500006319","202103029431311905","02-MAR-21","2022","1467753","27-OCT-20"
"S8MN00578","SMITH, TINA","C00418897","VoteVets","G","MN","00","S","DEMOCRATIC PARTY","999.57","","1233.23","S","Digital Communications - Estimated Cost","Solidarity Strategies","1502552","A1","500006345","202103029431311952","02-MAR-21","2022","1469427","31-OCT-20"
"S8MN00578","SMITH, TINA","C00418897","VoteVets","G","MN","00","S","DEMOCRATIC PARTY","233.66","","1233.23","S","Digital Communications","Solidarity Strategies","1502552","A1","500006715","202103029431311951","02-MAR-21","2022","1469427","21-OCT-20"
"S0GA00559","WARNOCK, RAPHAEL","C00418897","VoteVets","O","GA","00","S","DEMOCRATIC PARTY","7500","","7500","S","Digital Communications - Estimated Cost","Solidarity Strategies","1485375","N","500006570","202101049394503620","04-JAN-21","2022","","03-JAN-21"
"S0GA00526","LOEFFLER, KELLY","C00698936","WFW ACTION FUND INC","S","GA","00","S","REPUBLICAN PARTY","50000","04-JAN-21","50000","S","NON-CONTRIBUTION ACCT: DIGITAL MEDIA PLACEMENT & PRODUCTION","CONVERGENCE MEDIA LLC","1485470","N","SE24.2541","202101059394505034","05-JAN-21","2022","","04-JAN-21"
"S8GA00180","Ossoff, Jon","C90020967","We Stand United Campaign Inc.","R","GA","00","S","DEMOCRATIC PARTY","6970","02-JAN-21","14378.1","S","Radio advertising buy","iHeartMedia","1485198","N","F57.000002","202101049394495992","04-JAN-21","2022","",""
"S8GA00180","Ossoff, Jon","C90020967","We Stand United Campaign Inc.","R","GA","00","S","DEMOCRATIC PARTY","500","02-JAN-21","14378.1","S","Radio advertising production","Berry, Brooke","1485198","N","F57.000006","202101049394495993","04-JAN-21","2022","",""
"S8GA00180","Ossoff, Jon","C90020967","We Stand United Campaign Inc.","R","GA","00","S","DEMOCRATIC PARTY","500","02-JAN-21","14378.1","S","Radio advertising production","Walsh, Julia","1485198","N","F57.000004","202101049394495993","04-JAN-21","2022","",""
"S0GA00559","Warnock, Raphael","C90020967","We Stand United Campaign Inc.","R","GA","00","S","DEMOCRATIC PARTY","500","02-JAN-21","14378.1","S","Radio advertising production","Berry, Brooke","1485198","N","F57.000005","202101049394495993","04-JAN-21","2022","",""
"S0GA00559","Warnock, Raphael","C90020967","We Stand United Campaign Inc.","R","GA","00","S","DEMOCRATIC PARTY","500","02-JAN-21","14378.1","S","Radio advertising production","Walsh, Julia","1485198","N","F57.000003","202101049394495992","04-JAN-21","2022","",""
"S0GA00559","Warnock, Raphael","C90020967","We Stand United Campaign Inc.","R","GA","00","S","DEMOCRATIC PARTY","6970","02-JAN-21","14378.1","S","Radio advertising buy","iHeartMedia","1485198","N","F57.000001","202101049394495992","04-JAN-21","2022","",""
"H2LA02149","Carter, Troy","C00473918","Women Vote!","S","LA","02","H","DEMOCRATIC PARTY","24053.71","23-FEB-21","457116.34","O","Mailhouse","Wildfire Contact","1502471","N","VN7A7AFFVY23","202103029431310916","02-MAR-21","2022","","01-MAR-21"
"H2LA02131","Peterson, Karen Carter","C00473918","Women Vote!","S","LA","02","H","DEMOCRATIC PARTY","341055","23-FEB-21","409008.91","S","Media Buy","Waterfront Strategies","1502185","N","VN7A7AFFVY01","202102269429061093","26-FEB-21","2022","","25-FEB-21"
"H2LA02131","Peterson, Karen Carter","C00473918","Women Vote!","S","LA","02","H","DEMOCRATIC PARTY","48107.43","23-FEB-21","409008.91","S","Mailhouse","Wildfire Contact","1502185","N","VN7A7AFFVY21","202102269429061094","26-FEB-21","2022","","25-FEB-21"
"H2LA02131","Peterson, Karen Carter","C00473918","Women Vote!","S","LA","02","H","DEMOCRATIC PARTY","19846.48","25-FEB-21","409008.91","S","Media Production","76 Words","1502185","N","VN7A7AFFVY11","202102269429061093","26-FEB-21","2022","","25-FEB-21"
"H2LA02131","Peterson, Karen Carter","C00473918","Women Vote!","S","LA","02","H","DEMOCRATIC PARTY","24053.72","23-FEB-21","457116.34","S","Mailhouse","Wildfire Contact","1502471","N","VN7A7AFFVY22","202103029431310916","02-MAR-21","2022","","01-MAR-21"
"H0CA48198","STEEL, MICHELLE","C00635664","Women for American Values and Ethics Political Action Committee (A/K/A WAVE PAC)","G","CA","48","H","REPUBLICAN PARTY","1000","","13640","O","Digital ads","IQM Corporation","1490889","A1","SE.-2147483638","202101269413385213","26-JAN-21","2022","1443684","05-OCT-20"
"H0CA48198","STEEL, MICHELLE","C00635664","Women for American Values and Ethics Political Action Committee (A/K/A WAVE PAC)","G","CA","48","H","REPUBLICAN PARTY","3500","","9140","O","Digital ads","Brian Ross Adams","1490889","A1","SE.9414","202101269413385210","26-JAN-21","2022","1443684","01-OCT-20"
"H0CA48198","STEEL, MICHELLE","C00635664","Women for American Values and Ethics Political Action Committee (A/K/A WAVE PAC)","G","CA","48","H","REPUBLICAN PARTY","3500","","12640","O","Digital ads","Brian Ross Adams","1490889","A1","SE.-2147483640","202101269413385210","26-JAN-21","2022","1443684","05-OCT-20"
"S0GA00526","LOEFFLER, KELLY","C90020199","WorkMoney","R","GA","00","S","REPUBLICAN PARTY","550","02-JAN-21","20829.94","O","SMS Messages","Strive","1485121","N","F57.4543","202101039394495538","03-JAN-21","2022","",""
"S8GA00180","OSSOFF, T. JONATHAN","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","49.45","03-JAN-21","25360.33","S","Field Consulting","Blackbird Strategy","1485446","N","F57.4567","202101049394504846","04-JAN-21","2022","",""
"S8GA00180","OSSOFF, T. JONATHAN","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","825","01-JAN-21","13117.63","S","Phone Calls (estimate)","ThruTalk","1484992","N","F57.4513","202101029394494859","02-JAN-21","2022","",""
"S8GA00180","OSSOFF, T. JONATHAN","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","49.45","01-JAN-21","13167.08","S","Field Consulting","Blackbird Strategy","1484992","N","F57.4514","202101029394494858","02-JAN-21","2022","",""
"S8GA00180","OSSOFF, T. JONATHAN","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","1899.04","02-JAN-21","15115.57","S","Field Consulting","Midwest Center for Equality and Democracy","1485121","N","F57.4535","202101039394495537","03-JAN-21","2022","",""
"S8GA00180","OSSOFF, T. JONATHAN","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","825","02-JAN-21","18354.94","S","Phone Calls (estimate)","ThruTalk","1485121","N","F57.4539","202101039394495539","03-JAN-21","2022","",""
"S8GA00180","OSSOFF, T. JONATHAN","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","550","02-JAN-21","19729.94","S","SMS Messages","Strive","1485121","N","F57.4541","202101039394495538","03-JAN-21","2022","",""
"S8GA00180","OSSOFF, T. JONATHAN","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","257.66","02-JAN-21","17272.27","S","SMS Messages","ThruText","1485121","N","F57.4537","202101039394495540","03-JAN-21","2022","",""
"S8GA00180","OSSOFF, T. JONATHAN","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","49.45","02-JAN-21","21463.35","S","Field Consulting","Blackbird Strategy","1485121","N","F57.4547","202101039394495536","03-JAN-21","2022","",""
"S8GA00180","OSSOFF, T. JONATHAN","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","16.98","02-JAN-21","21396.92","S","Email","Klaviyo","1485121","N","F57.4545","202101039394495536","03-JAN-21","2022","",""
"S8GA00180","OSSOFF, T. JONATHAN","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","3834.77","01-JAN-21","11467.63","S","SMS Messages","ThruText","1484992","N","F57.4511","202101029394494860","02-JAN-21","2022","",""
"S8GA00180","OSSOFF, T. JONATHAN","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","1899.04","01-JAN-21","3798.08","S","Field Consulting","Midwest Center for Equality and Democracy","1484992","N","F57.4509","202101029394494859","02-JAN-21","2022","",""
"S8GA00180","OSSOFF, T. JONATHAN","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","1899.04","03-JAN-21","23411.84","S","Field Consulting","Midwest Center for Equality and Democracy","1485446","N","F57.4565","202101049394504846","04-JAN-21","2022","",""
"S8GA00180","OSSOFF, T. JONATHAN","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","1760","03-JAN-21","31653.29","S","SMS Messages (estimate)","ThruText","1485446","N","F57.4574","202101049394504849","04-JAN-21","2022","",""
"S8GA00180","OSSOFF, T. JONATHAN","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","1199.08","03-JAN-21","26934.2","S","Phone Calls","ThruTalk","1485446","N","F57.4571","202101049394504848","04-JAN-21","2022","",""
"S8GA00180","OSSOFF, T. JONATHAN","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","162.67","03-JAN-21","25572.45","S","SMS Messages","Strive","1485446","N","F57.4569","202101049394504847","04-JAN-21","2022","",""
"S4GA11285","PERDUE, DAVID","C90020199","WorkMoney","R","GA","00","S","REPUBLICAN PARTY","550","02-JAN-21","21379.94","O","SMS Messages","Strive","1485121","N","F57.4544","202101039394495539","03-JAN-21","2022","",""
"S0GA00559","WARNOCK, RAPHAEL","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","1899.04","03-JAN-21","25310.88","S","Field Consulting","Midwest Center for Equality and Democracy","1485446","N","F57.4566","202101049394504847","04-JAN-21","2022","",""
"S0GA00559","WARNOCK, RAPHAEL","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","257.67","02-JAN-21","17529.94","S","SMS Messages","ThruText","1485121","N","F57.4538","202101039394495540","03-JAN-21","2022","",""
"S0GA00559","WARNOCK, RAPHAEL","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","49.45","02-JAN-21","21512.8","S","Field Consulting","Blackbird Strategy","1485121","N","F57.4548","202101039394495536","03-JAN-21","2022","",""
"S0GA00559","WARNOCK, RAPHAEL","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","825","01-JAN-21","12292.63","S","Phone Calls (estimate)","ThruTalk","1484992","N","F57.4512","202101029394494859","02-JAN-21","2022","",""
"S0GA00559","WARNOCK, RAPHAEL","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","49.45","03-JAN-21","25409.78","S","Field Consulting","Blackbird Strategy","1485446","N","F57.4568","202101049394504846","04-JAN-21","2022","",""
"S0GA00559","WARNOCK, RAPHAEL","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","162.67","03-JAN-21","25735.12","S","SMS Messages","Strive","1485446","N","F57.4570","202101049394504847","04-JAN-21","2022","",""
"S0GA00559","WARNOCK, RAPHAEL","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","16.98","02-JAN-21","21413.9","S","Email","Klaviyo","1485121","N","F57.4546","202101039394495537","03-JAN-21","2022","",""
"S0GA00559","WARNOCK, RAPHAEL","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","49.45","01-JAN-21","13216.53","S","Field Consulting","Blackbird Strategy","1484992","N","F57.4515","202101029394494858","02-JAN-21","2022","",""
"S0GA00559","WARNOCK, RAPHAEL","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","1199.09","03-JAN-21","28133.29","S","Phone Calls","ThruTalk","1485446","N","F57.4572","202101049394504848","04-JAN-21","2022","",""
"S0GA00559","WARNOCK, RAPHAEL","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","3834.78","01-JAN-21","7632.86","S","SMS Messages","ThruText","1484992","N","F57.4510","202101029394494860","02-JAN-21","2022","",""
"S0GA00559","WARNOCK, RAPHAEL","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","1899.04","01-JAN-21","1899.04","S","Field Consulting","Midwest Center for Equality and Democracy","1484992","N","F57.4508","202101029394494858","02-JAN-21","2022","",""
"S0GA00559","WARNOCK, RAPHAEL","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","1899.04","02-JAN-21","17014.61","S","Field Consulting","Midwest Center for Equality and Democracy","1485121","N","F57.4536","202101039394495537","03-JAN-21","2022","",""
"S0GA00559","WARNOCK, RAPHAEL","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","1760","03-JAN-21","29893.29","S","SMS Messages (estimate)","ThruText","1485446","N","F57.4573","202101049394504848","04-JAN-21","2022","",""
"S0GA00559","WARNOCK, RAPHAEL","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","825","02-JAN-21","19179.94","S","Phone Calls (estimate)","ThruTalk","1485121","N","F57.4540","202101039394495539","03-JAN-21","2022","",""
"S0GA00559","WARNOCK, RAPHAEL","C90020199","WorkMoney","R","GA","00","S","DEMOCRATIC PARTY","550","02-JAN-21","20279.94","S","SMS Messages","Strive","1485121","N","F57.4542","202101039394495538","03-JAN-21","2022","",""
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","6.23","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2Z24","202101049394504595","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","6.31","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2XN9","202101049394504572","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","6.31","03-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M32H9","202101049394504630","04-JAN-21","2022","","03-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","6.39","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2YJ8","202101049394504587","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","6.54","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2XC8","202101049394504568","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","6.54","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2XV6","202101049394504575","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","6.61","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2YC1","202101049394504584","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","6.62","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2Z74","202101049394504597","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","6.84","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2Z16","202101049394504594","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","7","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2XH7","202101049394504570","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","7","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2Z58","202101049394504596","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","7.22","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2XY0","202101049394504577","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","7.34","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2XM1","202101049394504572","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","7.55","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2XQ5","202101049394504573","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","7.77","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2YP0","202101049394504589","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","7.78","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2XD6","202101049394504568","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","7.97","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2XT8","202101049394504575","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","8","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2YB3","202101049394504583","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","8.08","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2YW7","202101049394504592","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","8.84","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2Z66","202101049394504597","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","8.92","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2YA5","202101049394504583","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","10.2","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2YD8","202101049394504584","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","10.99","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2YH0","202101049394504586","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","15.81","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2YM4","202101049394504588","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","17.19","01-JAN-21","17740.7","S","Field Canvassing Expenses","DoorDash Inc.","1485429","N","VVM8W9M2Z82","202101049394504563","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","21.71","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2XA2","202101049394504567","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","24","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2YS3","202101049394504590","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","29.35","03-JAN-21","17740.7","S","Field Canvassing Expenses","Magnolia Room Cafeteria","1485429","N","VVM8W9M32J7","202101049394504633","04-JAN-21","2022","","03-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","67.59","01-JAN-21","17740.7","S","Field Canvassing Expenses","DoorDash Inc.","1485429","N","VVM8W9M2Z90","202101049394504563","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","140.73","03-JAN-21","17740.7","S","Field Canvassing Expenses","Wasabi House","1485429","N","VVM8W9M32N9","202101049394504636","04-JAN-21","2022","","03-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","144.18","01-JAN-21","17740.7","S","Field Canvassing Expenses","Apple Inc","1485429","N","VVM8W9M2ZA8","202101049394504562","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","315.66","03-JAN-21","17740.7","S","Field Canvassing Expenses","Tinson, Devund","1485429","N","VVM8W9M32C0","202101049394504635","04-JAN-21","2022","","03-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","7728","03-JAN-21","17740.7","S","Field Canvassing Expenses","Hilton Garden Inn","1485429","N","VVM8W9M32E6","202101049394504565","04-JAN-21","2022","","03-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","2.5","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2XP7","202101049394504573","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","2.5","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2Y71","202101049394504581","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","3","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2XG9","202101049394504570","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","3","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2XS0","202101049394504574","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","3","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2XW4","202101049394504576","04-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00756569","Worker Power PAC","R","GA","00","S","DEMOCRATIC PARTY","3","01-JAN-21","17740.7","S","Field Canvassing Expenses","Lyft","1485429","N","VVM8W9M2XX2","202101049394504576","04-JAN-21","2022","","01-JAN-21"
